date,product_id,stock_before,incoming_rolls,incoming_meters,sold_meters,stock_after
2018-09-06,P0120,0.0,0,0,0.0,0.0
2018-09-06,P0033,120.0,0,0,0.0,120.0
2018-09-06,P0118,95.0,0,0,0.0,95.0
2018-09-06,P0031,123.0,0,0,0.0,123.0
2018-09-06,P0100,17.0,0,0,0.5,16.5
2018-09-06,P0051,104.0,0,0,0.0,104.0
2018-09-06,P0084,94.5,0,0,0.0,94.5
2018-09-06,P0111,81.0,0,0,0.0,81.0
2018-09-06,P0086,27.5,0,0,0.0,27.5
2018-09-06,P0070,72.5,0,0,3.0,69.5
2018-09-06,P0032,75.5,0,0,0.0,75.5
2018-09-06,P0116,5.0,0,0,5.0,0.0
2018-09-06,P0058,100.0,0,0,0.0,100.0
2018-09-06,P0119,49.0,0,0,0.0,49.0
2018-09-06,P0056,38.0,0,0,0.0,38.0
2018-09-06,P0109,34.0,0,0,0.0,34.0
2018-09-06,P0053,144.0,0,0,0.0,144.0
2018-09-06,P0102,78.0,0,0,0.0,78.0
2018-09-06,P0094,30.0,0,0,0.0,30.0
2018-09-06,P0016,117.0,0,0,0.5,116.5
2018-09-06,P0003,123.0,0,0,0.0,123.0
2018-09-06,P0063,74.0,0,0,0.0,74.0
2018-09-06,P0017,60.0,0,0,0.0,60.0
2018-09-06,P0065,82.0,0,0,3.0,79.0
2018-09-06,P0020,75.0,0,0,0.0,75.0
2018-09-06,P0114,77.0,0,0,1.5,75.5
2018-09-06,P0036,43.5,0,0,0.0,43.5
2018-09-06,P0028,120.0,0,0,0.0,120.0
2018-09-06,P0104,68.0,0,0,0.0,68.0
2018-09-06,P0074,22.5,0,0,0.0,22.5
2018-09-06,P0005,90.5,0,0,0.0,90.5
2018-09-06,P0047,64.0,0,0,0.0,64.0
2018-09-06,P0042,49.5,0,0,0.0,49.5
2018-09-06,P0113,141.5,0,0,0.0,141.5
2018-09-06,P0015,158.5,0,0,1.0,157.5
2018-09-06,P0004,0.0,0,0,0.0,0.0
2018-09-06,P0097,53.5,0,0,0.0,53.5
2018-09-06,P0106,82.0,0,0,0.0,82.0
2018-09-06,P0027,77.5,0,0,0.0,77.5
2018-09-06,P0090,71.5,0,0,2.0,69.5
2018-09-06,P0009,19.5,0,0,0.0,19.5
2018-09-06,P0115,16.0,0,0,1.0,15.0
2018-09-06,P0013,56.5,0,0,2.5,54.0
2018-09-06,P0029,29.5,0,0,0.0,29.5
2018-09-06,P0072,18.5,0,0,0.0,18.5
2018-09-06,P0050,69.5,0,0,5.0,64.5
2018-09-06,P0026,11.5,0,0,0.0,11.5
2018-09-06,P0046,18.5,0,0,0.0,18.5
2018-09-06,P0002,17.0,0,0,5.0,12.0
2018-09-06,P0066,28.0,0,0,0.0,28.0
2018-09-06,P0067,8.5,0,0,0.0,8.5
2018-09-06,P0024,32.0,0,0,0.0,32.0
2018-09-06,P0083,27.0,0,0,0.0,27.0
2018-09-06,P0034,24.5,0,0,0.0,24.5
2018-09-06,P0105,24.5,0,0,0.0,24.5
2018-09-06,P0099,38.0,0,0,0.0,38.0
2018-09-06,P0057,1.5,0,0,0.0,1.5
2018-09-06,P0039,85.5,0,0,0.0,85.5
2018-09-06,P0107,41.5,0,0,0.0,41.5
2018-09-06,P0080,41.0,0,0,0.0,41.0
2018-09-06,P0117,17.5,0,0,0.0,17.5
2018-09-06,P0040,21.0,0,0,0.0,21.0
2018-09-06,P0008,52.0,0,0,0.0,52.0
2018-09-07,P0035,133.5,0,0,0.0,133.5
2018-09-07,P0108,54.0,0,0,0.0,54.0
2018-09-07,P0011,32.5,0,0,0.0,32.5
2018-09-07,P0055,134.0,0,0,0.0,134.0
2018-09-07,P0095,76.5,0,0,2.5,74.0
2018-09-07,P0038,141.5,0,0,0.0,141.5
2018-09-07,P0101,34.0,0,0,0.0,34.0
2018-09-07,P0092,129.5,0,0,2.5,127.0
2018-09-07,P0045,127.0,0,0,0.0,127.0
2018-09-07,P0096,115.5,0,0,0.0,115.5
2018-09-07,P0061,70.5,0,0,0.0,70.5
2018-09-07,P0059,25.0,0,0,0.0,25.0
2018-09-07,P0087,44.0,0,0,3.5,40.5
2018-09-07,P0043,137.0,0,0,0.0,137.0
2018-09-07,P0068,122.0,0,0,0.0,122.0
2018-09-07,P0110,34.0,0,0,0.0,34.0
2018-09-07,P0023,6.5,0,0,0.0,6.5
2018-09-07,P0062,116.0,0,0,0.0,116.0
2018-09-07,P0098,22.5,0,0,0.5,22.0
2018-09-07,P0054,41.5,0,0,0.0,41.5
2018-09-07,P0014,101.5,0,0,0.0,101.5
2018-09-07,P0075,9.0,0,0,1.5,7.5
2018-09-07,P0112,75.5,0,0,0.0,75.5
2018-09-07,P0037,67.5,0,0,0.0,67.5
2018-09-07,P0048,68.5,0,0,0.0,68.5
2018-09-07,P0077,102.0,0,0,0.0,102.0
2018-09-07,P0064,73.5,0,0,0.0,73.5
2018-09-07,P0091,43.5,0,0,0.0,43.5
2018-09-07,P0049,35.0,0,0,0.0,35.0
2018-09-07,P0081,22.5,0,0,0.0,22.5
2018-09-07,P0093,44.0,0,0,0.0,44.0
2018-09-07,P0088,87.0,0,0,0.0,87.0
2018-09-07,P0025,85.0,0,0,0.0,85.0
2018-09-07,P0030,70.5,0,0,0.0,70.5
2018-09-07,P0010,28.0,0,0,0.0,28.0
2018-09-07,P0022,97.0,0,0,0.0,97.0
2018-09-07,P0073,102.0,0,0,0.0,102.0
2018-09-07,P0089,50.0,0,0,0.0,50.0
2018-09-07,P0082,0.0,0,0,0.0,0.0
2018-09-07,P0041,157.0,0,0,0.0,157.0
2018-09-07,P0060,136.0,0,0,0.5,135.5
2018-09-07,P0076,116.5,0,0,0.0,116.5
2018-09-07,P0001,30.0,0,0,0.0,30.0
2018-09-07,P0012,0.0,0,0,0.0,0.0
2018-09-07,P0052,113.5,0,0,0.0,113.5
2018-09-07,P0071,110.5,0,0,0.0,110.5
2018-09-07,P0021,13.0,0,0,0.0,13.0
2018-09-07,P0006,48.0,0,0,0.0,48.0
2018-09-07,P0078,35.5,0,0,0.0,35.5
2018-09-07,P0103,39.5,0,0,4.5,35.0
2018-09-07,P0069,117.5,0,0,0.0,117.5
2018-09-07,P0019,32.5,0,0,0.0,32.5
2018-09-07,P0079,88.0,0,0,0.0,88.0
2018-09-07,P0007,65.0,0,0,0.0,65.0
2018-09-07,P0085,91.5,0,0,0.0,91.5
2018-09-07,P0018,80.0,0,0,0.0,80.0
2018-09-07,P0044,48.5,0,0,0.0,48.5
2018-09-07,P0120,0.0,0,0,0.0,0.0
2018-09-07,P0033,120.0,0,0,0.0,120.0
2018-09-07,P0118,95.0,0,0,0.5,94.5
2018-09-07,P0031,123.0,0,0,0.0,123.0
2018-09-07,P0100,16.5,0,0,0.0,16.5
2018-09-07,P0051,104.0,0,0,0.0,104.0
2018-09-07,P0084,94.5,0,0,0.5,94.0
2018-09-07,P0111,81.0,0,0,0.0,81.0
2018-09-07,P0086,27.5,0,0,0.0,27.5
2018-09-07,P0070,69.5,0,0,2.0,67.5
2018-09-07,P0032,75.5,0,0,0.0,75.5
2018-09-07,P0116,0.0,0,0,0.0,0.0
2018-09-07,P0058,100.0,0,0,0.0,100.0
2018-09-07,P0119,49.0,0,0,0.0,49.0
2018-09-07,P0056,38.0,0,0,0.0,38.0
2018-09-07,P0109,34.0,0,0,0.0,34.0
2018-09-07,P0053,144.0,0,0,0.0,144.0
2018-09-07,P0102,78.0,0,0,0.0,78.0
2018-09-07,P0094,30.0,0,0,0.0,30.0
2018-09-07,P0016,116.5,0,0,0.0,116.5
2018-09-07,P0003,123.0,0,0,0.0,123.0
2018-09-07,P0063,74.0,0,0,0.0,74.0
2018-09-07,P0017,60.0,0,0,0.0,60.0
2018-09-07,P0065,79.0,0,0,1.5,77.5
2018-09-07,P0020,75.0,0,0,0.0,75.0
2018-09-07,P0114,75.5,0,0,0.0,75.5
2018-09-07,P0036,43.5,0,0,0.0,43.5
2018-09-07,P0028,120.0,0,0,0.0,120.0
2018-09-07,P0104,68.0,0,0,0.0,68.0
2018-09-07,P0074,22.5,0,0,1.5,21.0
2018-09-07,P0005,90.5,0,0,0.0,90.5
2018-09-07,P0047,64.0,0,0,0.0,64.0
2018-09-07,P0042,49.5,0,0,0.0,49.5
2018-09-07,P0113,141.5,0,0,0.0,141.5
2018-09-07,P0015,157.5,0,0,0.0,157.5
2018-09-07,P0004,0.0,0,0,0.0,0.0
2018-09-07,P0097,53.5,0,0,1.0,52.5
2018-09-07,P0106,82.0,0,0,0.0,82.0
2018-09-07,P0027,77.5,0,0,1.5,76.0
2018-09-07,P0090,69.5,0,0,0.0,69.5
2018-09-07,P0009,19.5,0,0,5.0,14.5
2018-09-07,P0115,15.0,0,0,4.5,10.5
2018-09-07,P0013,54.0,0,0,2.0,52.0
2018-09-07,P0029,29.5,0,0,0.0,29.5
2018-09-07,P0072,18.5,0,0,0.0,18.5
2018-09-07,P0050,64.5,0,0,0.0,64.5
2018-09-07,P0026,11.5,0,0,0.0,11.5
2018-09-07,P0046,18.5,0,0,0.0,18.5
2018-09-07,P0002,12.0,0,0,0.0,12.0
2018-09-07,P0066,28.0,0,0,1.5,26.5
2018-09-07,P0067,8.5,0,0,0.0,8.5
2018-09-07,P0024,32.0,0,0,1.5,30.5
2018-09-07,P0083,27.0,0,0,0.0,27.0
2018-09-07,P0034,24.5,0,0,0.0,24.5
2018-09-07,P0105,24.5,0,0,0.0,24.5
2018-09-07,P0099,38.0,0,0,0.0,38.0
2018-09-07,P0057,1.5,0,0,0.0,1.5
2018-09-07,P0039,85.5,0,0,0.0,85.5
2018-09-07,P0107,41.5,0,0,0.0,41.5
2018-09-07,P0080,41.0,0,0,1.5,39.5
2018-09-07,P0117,17.5,0,0,0.0,17.5
2018-09-07,P0040,21.0,0,0,0.0,21.0
2018-09-07,P0008,52.0,0,0,0.0,52.0
2018-09-08,P0035,133.5,0,0,2.0,131.5
2018-09-08,P0108,54.0,0,0,0.0,54.0
2018-09-08,P0011,32.5,0,0,0.0,32.5
2018-09-08,P0055,134.0,0,0,0.0,134.0
2018-09-08,P0095,74.0,0,0,0.0,74.0
2018-09-08,P0038,141.5,0,0,0.0,141.5
2018-09-08,P0101,34.0,0,0,0.0,34.0
2018-09-08,P0092,127.0,0,0,5.0,122.0
2018-09-08,P0045,127.0,0,0,0.0,127.0
2018-09-08,P0096,115.5,0,0,2.0,113.5
2018-09-08,P0061,70.5,0,0,0.0,70.5
2018-09-08,P0059,25.0,0,0,0.0,25.0
2018-09-08,P0087,40.5,0,0,0.0,40.5
2018-09-08,P0043,137.0,0,0,0.0,137.0
2018-09-08,P0068,122.0,0,0,5.0,117.0
2018-09-08,P0110,34.0,0,0,0.0,34.0
2018-09-08,P0023,6.5,0,0,2.5,4.0
2018-09-08,P0062,116.0,0,0,0.0,116.0
2018-09-08,P0098,22.0,0,0,0.0,22.0
2018-09-08,P0054,41.5,0,0,0.0,41.5
2018-09-08,P0014,101.5,0,0,0.0,101.5
2018-09-08,P0075,7.5,0,0,0.0,7.5
2018-09-08,P0112,75.5,0,0,0.0,75.5
2018-09-08,P0037,67.5,0,0,0.0,67.5
2018-09-08,P0048,68.5,0,0,0.0,68.5
2018-09-08,P0077,102.0,0,0,0.0,102.0
2018-09-08,P0064,73.5,0,0,0.0,73.5
2018-09-08,P0091,43.5,0,0,0.0,43.5
2018-09-08,P0049,35.0,0,0,0.0,35.0
2018-09-08,P0081,22.5,0,0,0.0,22.5
2018-09-08,P0093,44.0,0,0,2.0,42.0
2018-09-08,P0088,87.0,0,0,0.0,87.0
2018-09-08,P0025,85.0,0,0,0.0,85.0
2018-09-08,P0030,70.5,0,0,0.0,70.5
2018-09-08,P0010,28.0,0,0,0.0,28.0
2018-09-08,P0022,97.0,0,0,0.0,97.0
2018-09-08,P0073,102.0,0,0,0.0,102.0
2018-09-08,P0089,50.0,0,0,0.0,50.0
2018-09-08,P0082,2.0,0,0,2.0,0.0
2018-09-08,P0041,157.0,0,0,0.0,157.0
2018-09-08,P0060,135.5,0,0,0.0,135.5
2018-09-08,P0076,116.5,0,0,0.0,116.5
2018-09-08,P0001,30.0,0,0,0.0,30.0
2018-09-08,P0012,0.0,0,0,0.0,0.0
2018-09-08,P0052,113.5,0,0,0.0,113.5
2018-09-08,P0071,110.5,0,0,0.0,110.5
2018-09-08,P0021,13.0,0,0,0.0,13.0
2018-09-08,P0006,48.0,0,0,0.0,48.0
2018-09-08,P0078,35.5,0,0,0.0,35.5
2018-09-08,P0103,35.0,0,0,0.0,35.0
2018-09-08,P0069,117.5,0,0,1.0,116.5
2018-09-08,P0019,32.5,0,0,0.0,32.5
2018-09-08,P0079,88.0,0,0,0.0,88.0
2018-09-08,P0007,65.0,0,0,0.0,65.0
2018-09-08,P0085,91.5,0,0,0.0,91.5
2018-09-08,P0018,80.0,0,0,0.0,80.0
2018-09-08,P0044,48.5,0,0,0.0,48.5
2018-09-08,P0120,0.0,0,0,0.0,0.0
2018-09-08,P0033,120.0,0,0,1.5,118.5
2018-09-08,P0118,94.5,0,0,1.5,93.0
2018-09-08,P0031,123.0,0,0,0.0,123.0
2018-09-08,P0100,16.5,0,0,0.0,16.5
2018-09-08,P0051,104.0,0,0,0.0,104.0
2018-09-08,P0084,94.0,0,0,0.0,94.0
2018-09-08,P0111,81.0,0,0,0.0,81.0
2018-09-08,P0086,27.5,0,0,1.0,26.5
2018-09-08,P0070,67.5,0,0,0.0,67.5
2018-09-08,P0032,75.5,0,0,0.0,75.5
2018-09-08,P0116,0.0,0,0,0.0,0.0
2018-09-08,P0058,100.0,0,0,0.0,100.0
2018-09-08,P0119,49.0,0,0,7.0,42.0
2018-09-08,P0056,38.0,0,0,0.0,38.0
2018-09-08,P0109,34.0,0,0,0.0,34.0
2018-09-08,P0053,144.0,0,0,5.0,139.0
2018-09-08,P0102,78.0,0,0,0.0,78.0
2018-09-08,P0094,30.0,0,0,0.0,30.0
2018-09-08,P0016,116.5,0,0,0.0,116.5
2018-09-08,P0003,123.0,0,0,0.0,123.0
2018-09-08,P0063,74.0,0,0,0.0,74.0
2018-09-08,P0017,60.0,0,0,0.0,60.0
2018-09-08,P0065,77.5,0,0,0.0,77.5
2018-09-08,P0020,75.0,0,0,5.0,70.0
2018-09-08,P0114,75.5,0,0,0.0,75.5
2018-09-08,P0036,43.5,0,0,0.0,43.5
2018-09-08,P0028,120.0,0,0,0.0,120.0
2018-09-08,P0104,68.0,0,0,0.0,68.0
2018-09-08,P0074,21.0,0,0,0.0,21.0
2018-09-08,P0005,90.5,0,0,0.0,90.5
2018-09-08,P0047,64.0,0,0,2.0,62.0
2018-09-08,P0042,49.5,0,0,0.0,49.5
2018-09-08,P0113,141.5,0,0,0.0,141.5
2018-09-08,P0015,157.5,0,0,0.0,157.5
2018-09-08,P0004,2.5,0,0,2.5,0.0
2018-09-08,P0097,52.5,0,0,0.0,52.5
2018-09-08,P0106,82.0,0,0,5.0,77.0
2018-09-08,P0027,76.0,0,0,0.0,76.0
2018-09-08,P0090,69.5,0,0,0.0,69.5
2018-09-08,P0009,14.5,0,0,0.0,14.5
2018-09-08,P0115,10.5,0,0,0.0,10.5
2018-09-08,P0013,52.0,0,0,5.0,47.0
2018-09-08,P0029,29.5,0,0,0.0,29.5
2018-09-08,P0072,18.5,0,0,0.0,18.5
2018-09-08,P0050,64.5,0,0,3.0,61.5
2018-09-08,P0026,11.5,0,0,0.0,11.5
2018-09-08,P0046,18.5,0,0,0.0,18.5
2018-09-08,P0002,12.0,0,0,0.0,12.0
2018-09-08,P0066,26.5,0,0,0.0,26.5
2018-09-08,P0067,8.5,0,0,0.0,8.5
2018-09-08,P0024,30.5,0,0,0.0,30.5
2018-09-08,P0083,27.0,0,0,0.0,27.0
2018-09-08,P0034,24.5,0,0,0.0,24.5
2018-09-08,P0105,24.5,0,0,0.0,24.5
2018-09-08,P0099,38.0,0,0,1.5,36.5
2018-09-08,P0057,1.5,0,0,0.0,1.5
2018-09-08,P0039,85.5,0,0,0.0,85.5
2018-09-08,P0107,41.5,0,0,0.0,41.5
2018-09-08,P0080,39.5,0,0,0.0,39.5
2018-09-08,P0117,17.5,0,0,0.0,17.5
2018-09-08,P0040,21.0,0,0,0.0,21.0
2018-09-08,P0008,52.0,0,0,0.0,52.0
2018-09-09,P0035,131.5,0,0,0.0,131.5
2018-09-09,P0108,54.0,0,0,0.0,54.0
2018-09-09,P0011,32.5,0,0,0.0,32.5
2018-09-09,P0055,134.0,0,0,0.0,134.0
2018-09-09,P0095,74.0,0,0,0.0,74.0
2018-09-09,P0038,141.5,0,0,0.0,141.5
2018-09-09,P0101,34.0,0,0,0.0,34.0
2018-09-09,P0092,122.0,0,0,0.0,122.0
2018-09-09,P0045,127.0,0,0,0.0,127.0
2018-09-09,P0096,113.5,0,0,0.0,113.5
2018-09-09,P0061,70.5,0,0,0.0,70.5
2018-09-09,P0059,25.0,0,0,0.0,25.0
2018-09-09,P0087,40.5,0,0,0.0,40.5
2018-09-09,P0043,137.0,0,0,0.0,137.0
2018-09-09,P0068,117.0,0,0,0.0,117.0
2018-09-09,P0110,34.0,0,0,0.0,34.0
2018-09-09,P0023,4.0,0,0,0.0,4.0
2018-09-09,P0062,116.0,0,0,0.0,116.0
2018-09-09,P0098,22.0,0,0,0.0,22.0
2018-09-09,P0054,41.5,0,0,0.0,41.5
2018-09-09,P0014,101.5,0,0,1.5,100.0
2018-09-09,P0075,7.5,0,0,0.0,7.5
2018-09-09,P0112,75.5,0,0,0.0,75.5
2018-09-09,P0037,67.5,0,0,0.0,67.5
2018-09-09,P0048,68.5,0,0,0.0,68.5
2018-09-09,P0077,102.0,0,0,7.5,94.5
2018-09-09,P0064,73.5,0,0,0.0,73.5
2018-09-09,P0091,43.5,0,0,0.0,43.5
2018-09-09,P0049,35.0,0,0,0.0,35.0
2018-09-09,P0081,22.5,0,0,0.0,22.5
2018-09-09,P0093,42.0,0,0,0.0,42.0
2018-09-09,P0088,87.0,0,0,0.0,87.0
2018-09-09,P0025,85.0,0,0,2.0,83.0
2018-09-09,P0030,70.5,0,0,0.0,70.5
2018-09-09,P0010,28.0,0,0,0.0,28.0
2018-09-09,P0022,97.0,0,0,2.5,94.5
2018-09-09,P0073,102.0,0,0,5.0,97.0
2018-09-09,P0089,50.0,0,0,0.0,50.0
2018-09-09,P0082,0.0,0,0,0.0,0.0
2018-09-09,P0041,157.0,0,0,0.5,156.5
2018-09-09,P0060,135.5,0,0,3.0,132.5
2018-09-09,P0076,116.5,0,0,0.0,116.5
2018-09-09,P0001,30.0,0,0,0.0,30.0
2018-09-09,P0012,0.0,0,0,0.0,0.0
2018-09-09,P0052,113.5,0,0,0.0,113.5
2018-09-09,P0071,110.5,0,0,0.0,110.5
2018-09-09,P0021,13.0,0,0,0.0,13.0
2018-09-09,P0006,48.0,0,0,0.5,47.5
2018-09-09,P0078,35.5,0,0,0.0,35.5
2018-09-09,P0103,35.0,0,0,0.0,35.0
2018-09-09,P0069,116.5,0,0,5.0,111.5
2018-09-09,P0019,32.5,0,0,2.5,30.0
2018-09-09,P0079,88.0,0,0,0.0,88.0
2018-09-09,P0007,65.0,0,0,0.0,65.0
2018-09-09,P0085,91.5,0,0,5.0,86.5
2018-09-09,P0018,80.0,0,0,0.0,80.0
2018-09-09,P0044,48.5,0,0,2.5,46.0
2018-09-09,P0120,0.5,0,0,0.5,0.0
2018-09-09,P0033,118.5,0,0,2.0,116.5
2018-09-09,P0118,93.0,0,0,5.0,88.0
2018-09-09,P0031,123.0,0,0,0.0,123.0
2018-09-09,P0100,16.5,0,0,0.0,16.5
2018-09-09,P0051,104.0,0,0,0.0,104.0
2018-09-09,P0084,94.0,0,0,0.0,94.0
2018-09-09,P0111,81.0,0,0,0.0,81.0
2018-09-09,P0086,26.5,0,0,0.0,26.5
2018-09-09,P0070,67.5,0,0,0.0,67.5
2018-09-09,P0032,75.5,0,0,3.0,72.5
2018-09-09,P0116,0.0,0,0,0.0,0.0
2018-09-09,P0058,100.0,0,0,0.0,100.0
2018-09-09,P0119,42.0,0,0,0.0,42.0
2018-09-09,P0056,38.0,0,0,0.0,38.0
2018-09-09,P0109,34.0,0,0,0.0,34.0
2018-09-09,P0053,139.0,0,0,0.0,139.0
2018-09-09,P0102,78.0,0,0,0.0,78.0
2018-09-09,P0094,30.0,0,0,1.5,28.5
2018-09-09,P0016,116.5,0,0,0.0,116.5
2018-09-09,P0003,123.0,0,0,5.0,118.0
2018-09-09,P0063,74.0,0,0,0.0,74.0
2018-09-09,P0017,60.0,0,0,3.0,57.0
2018-09-09,P0065,77.5,0,0,0.0,77.5
2018-09-09,P0020,70.0,0,0,0.0,70.0
2018-09-09,P0114,75.5,0,0,0.0,75.5
2018-09-09,P0036,43.5,0,0,0.0,43.5
2018-09-09,P0028,120.0,0,0,0.0,120.0
2018-09-09,P0104,68.0,0,0,0.0,68.0
2018-09-09,P0074,21.0,0,0,0.0,21.0
2018-09-09,P0005,90.5,0,0,0.0,90.5
2018-09-09,P0047,62.0,0,0,0.0,62.0
2018-09-09,P0042,49.5,0,0,0.0,49.5
2018-09-09,P0113,141.5,0,0,0.0,141.5
2018-09-09,P0015,157.5,0,0,0.0,157.5
2018-09-09,P0004,0.0,0,0,0.0,0.0
2018-09-09,P0097,52.5,0,0,0.0,52.5
2018-09-09,P0106,77.0,0,0,1.0,76.0
2018-09-09,P0027,76.0,0,0,0.0,76.0
2018-09-09,P0090,69.5,0,0,2.5,67.0
2018-09-09,P0009,14.5,0,0,0.0,14.5
2018-09-09,P0115,10.5,0,0,0.0,10.5
2018-09-09,P0013,47.0,0,0,0.0,47.0
2018-09-09,P0029,29.5,0,0,0.0,29.5
2018-09-09,P0072,18.5,0,0,0.0,18.5
2018-09-09,P0050,61.5,0,0,0.0,61.5
2018-09-09,P0026,11.5,0,0,0.0,11.5
2018-09-09,P0046,18.5,0,0,2.0,16.5
2018-09-09,P0002,12.0,0,0,0.0,12.0
2018-09-09,P0066,26.5,0,0,0.0,26.5
2018-09-09,P0067,8.5,0,0,0.0,8.5
2018-09-09,P0024,30.5,0,0,0.0,30.5
2018-09-09,P0083,27.0,0,0,0.0,27.0
2018-09-09,P0034,24.5,0,0,0.0,24.5
2018-09-09,P0105,24.5,0,0,0.0,24.5
2018-09-09,P0099,36.5,0,0,0.0,36.5
2018-09-09,P0057,1.5,0,0,1.5,0.0
2018-09-09,P0039,85.5,0,0,0.0,85.5
2018-09-09,P0107,41.5,0,0,0.0,41.5
2018-09-09,P0080,39.5,0,0,0.0,39.5
2018-09-09,P0117,17.5,0,0,0.0,17.5
2018-09-09,P0040,21.0,0,0,0.0,21.0
2018-09-09,P0008,52.0,0,0,0.0,52.0
2018-09-10,P0035,131.5,0,0,0.0,131.5
2018-09-10,P0108,54.0,0,0,0.0,54.0
2018-09-10,P0011,32.5,0,0,0.0,32.5
2018-09-10,P0055,134.0,0,0,3.0,131.0
2018-09-10,P0095,74.0,0,0,0.0,74.0
2018-09-10,P0038,141.5,0,0,0.0,141.5
2018-09-10,P0101,34.0,0,0,0.0,34.0
2018-09-10,P0092,122.0,0,0,0.0,122.0
2018-09-10,P0045,127.0,0,0,0.0,127.0
2018-09-10,P0096,113.5,0,0,0.0,113.5
2018-09-10,P0061,70.5,0,0,0.0,70.5
2018-09-10,P0059,25.0,0,0,0.0,25.0
2018-09-10,P0087,40.5,0,0,1.5,39.0
2018-09-10,P0043,137.0,0,0,0.0,137.0
2018-09-10,P0068,117.0,0,0,0.0,117.0
2018-09-10,P0110,34.0,0,0,0.0,34.0
2018-09-10,P0023,4.0,0,0,0.0,4.0
2018-09-10,P0062,116.0,0,0,0.0,116.0
2018-09-10,P0098,22.0,0,0,0.0,22.0
2018-09-10,P0054,41.5,0,0,0.0,41.5
2018-09-10,P0014,100.0,0,0,0.0,100.0
2018-09-10,P0075,7.5,0,0,0.0,7.5
2018-09-10,P0112,75.5,0,0,0.0,75.5
2018-09-10,P0037,67.5,0,0,0.0,67.5
2018-09-10,P0048,68.5,0,0,0.0,68.5
2018-09-10,P0077,94.5,0,0,0.0,94.5
2018-09-10,P0064,73.5,0,0,0.0,73.5
2018-09-10,P0091,43.5,0,0,0.0,43.5
2018-09-10,P0049,35.0,0,0,0.0,35.0
2018-09-10,P0081,22.5,0,0,0.0,22.5
2018-09-10,P0093,42.0,0,0,0.0,42.0
2018-09-10,P0088,87.0,0,0,0.0,87.0
2018-09-10,P0025,83.0,0,0,0.0,83.0
2018-09-10,P0030,70.5,0,0,0.0,70.5
2018-09-10,P0010,28.0,0,0,0.0,28.0
2018-09-10,P0022,94.5,0,0,0.0,94.5
2018-09-10,P0073,97.0,0,0,0.0,97.0
2018-09-10,P0089,50.0,0,0,0.0,50.0
2018-09-10,P0082,0.0,0,0,0.0,0.0
2018-09-10,P0041,156.5,0,0,0.0,156.5
2018-09-10,P0060,132.5,0,0,0.0,132.5
2018-09-10,P0076,116.5,0,0,0.0,116.5
2018-09-10,P0001,30.0,0,0,0.0,30.0
2018-09-10,P0012,0.0,0,0,0.0,0.0
2018-09-10,P0052,113.5,0,0,0.0,113.5
2018-09-10,P0071,110.5,0,0,0.0,110.5
2018-09-10,P0021,13.0,0,0,0.0,13.0
2018-09-10,P0006,47.5,0,0,0.0,47.5
2018-09-10,P0078,35.5,0,0,0.0,35.5
2018-09-10,P0103,35.0,0,0,0.0,35.0
2018-09-10,P0069,111.5,0,0,0.0,111.5
2018-09-10,P0019,30.0,0,0,2.0,28.0
2018-09-10,P0079,88.0,0,0,0.0,88.0
2018-09-10,P0007,65.0,0,0,0.0,65.0
2018-09-10,P0085,86.5,0,0,0.0,86.5
2018-09-10,P0018,80.0,0,0,0.0,80.0
2018-09-10,P0044,46.0,0,0,8.0,38.0
2018-09-10,P0120,0.0,0,0,0.0,0.0
2018-09-10,P0033,116.5,0,0,0.0,116.5
2018-09-10,P0118,88.0,0,0,0.0,88.0
2018-09-10,P0031,123.0,0,0,0.0,123.0
2018-09-10,P0100,16.5,0,0,0.0,16.5
2018-09-10,P0051,104.0,0,0,0.0,104.0
2018-09-10,P0084,94.0,0,0,0.0,94.0
2018-09-10,P0111,81.0,0,0,0.0,81.0
2018-09-10,P0086,26.5,0,0,0.0,26.5
2018-09-10,P0070,67.5,0,0,0.0,67.5
2018-09-10,P0032,72.5,0,0,0.0,72.5
2018-09-10,P0116,0.0,0,0,0.0,0.0
2018-09-10,P0058,100.0,0,0,0.0,100.0
2018-09-10,P0119,42.0,0,0,0.0,42.0
2018-09-10,P0056,38.0,0,0,0.0,38.0
2018-09-10,P0109,34.0,0,0,0.0,34.0
2018-09-10,P0053,139.0,0,0,0.0,139.0
2018-09-10,P0102,78.0,0,0,0.0,78.0
2018-09-10,P0094,28.5,0,0,0.0,28.5
2018-09-10,P0016,116.5,0,0,0.0,116.5
2018-09-10,P0003,118.0,0,0,0.0,118.0
2018-09-10,P0063,74.0,0,0,0.0,74.0
2018-09-10,P0017,57.0,0,0,0.5,56.5
2018-09-10,P0065,77.5,0,0,0.0,77.5
2018-09-10,P0020,70.0,0,0,0.0,70.0
2018-09-10,P0114,75.5,0,0,0.0,75.5
2018-09-10,P0036,43.5,0,0,0.0,43.5
2018-09-10,P0028,120.0,0,0,0.0,120.0
2018-09-10,P0104,68.0,0,0,0.0,68.0
2018-09-10,P0074,21.0,0,0,0.0,21.0
2018-09-10,P0005,90.5,0,0,0.0,90.5
2018-09-10,P0047,62.0,0,0,0.0,62.0
2018-09-10,P0042,49.5,0,0,0.0,49.5
2018-09-10,P0113,141.5,0,0,0.0,141.5
2018-09-10,P0015,157.5,0,0,2.5,155.0
2018-09-10,P0004,0.0,0,0,0.0,0.0
2018-09-10,P0097,52.5,0,0,0.0,52.5
