sale_id,date,client_id,city,zip_code,product_id,meters,total_amount,status
VK95888,2018-08-13,CL01010,Красногорск,187988,P0101,5.0,1875.0,Завершен
VK45389,2018-08-13,CL00414,Москва,175598,P0106,2.0,750.0,Завершен
VK19684,2018-08-13,CL00937,Химки,146548,XXX999,5.0,1875.0,Отказ
VK64444,2018-08-13,CL00162,Химки,171376,P0110,2.5,937.5,Завершен
VK81001,2018-08-13,CL00348,Мытищи,103694,P0090,0.5,187.5,Отказ
VK22524,2018-08-13,CL00427,Красногорск,120885,P0100,2.5,937.5,Завершен
VK61265,2018-08-13,CL00235,Москва,abcde,P0048,3.0,825.0,Завершен
VK50919,2018-08-13,CL01078,Москва,122973,P0070,1.0,375.0,Завершен
VK59359,2018-08-14,CL00834,Красногорск,167537,P0061,3.0,1125.0,Завершен
VK39131,2018-08-14,CL01145,Москва,146771,P0018,1.5,412.5,Завершен
VK73353,2018-08-14,CL00219,Королёв,137512,P0029,2.0,550.0,Завершен
VK79888,2018-08-14,CL00919,Москва,188857,P0061,1.5,562.5,Завершен
VK12256,2018-08-14,CL00017,Химки,194811,P0083,2.5,937.5,Завершен
VK58855,2018-08-14,CL01141,Москава,168679,P0003,2.0,550.0,Завершен
VK24195,2018-08-14,CL00080,Люберцы,176019,P0115,5.0,1875.0,Завершен
VK13262,2018-08-14,CL00967,Красногорск,171645,P0078,2.0,750.0,Завершен
VK68600,2018-08-14,CL00610,Королёв,160694,P0094,2.0,750.0,Завершен
VK78603,2018-08-15,CL01111,Красногорск,101549,P0059,2.5,937.5,Завершен
VK40465,2018-08-15,CL00385,Красногорск,174349,P0003,3.0,825.0,Завершен
VK43033,2018-08-15,CL01095,Красногорск,146281,P0060,0.5,187.5,Завершен
VK54285,2018-08-15,CL00355,Мытищи,155027,P0073,2.0,750.0,Завершен
VK52132,2018-08-15,CL00282,Люберцы,174395,P0004,5.0,1375.0,Завершен
VK63285,2018-08-15,CL00145,Химки,139618,P0075,3.0,1125.0,Завершен
VK37423,2018-08-15,CL00513,Красногорск,124704,P0111,5.0,1875.0,Отказ
VK20158,2018-08-16,CL00823,Мытищи,113237,P0019,0.5,137.5,Завершен
VK11785,2018-08-16,CL00759,Москва,193502,P0068,2.0,750.0,Завершен
VK25922,2018-08-16,CL01037,Красногорск,145224,P0054,1.0,375.0,Завершен
VK24898,2018-08-16,CL00414,Москва,175598,P0028,1.0,275.0,Завершен
VK74904,2018-08-16,CL00336,Королёв,198617,P0051,0.5,-187.5,Завершен
VK78758,2018-08-16,CL00660,Королёв,142898,P0040,1.0,275.0,Завершен
VK81707,2018-08-16,CL00782,Подольск,192013,P0101,2.0,750.0,Завершен
VK33491,2018-08-17,CL00573,Красногорск,135825,P0023,0.5,137.5,Завершен
VK10734,2018-08-17,CL00527,Подольск,107552,P0041,1.0,275.0,Завершен
VK36118,2018-08-17,CL00619,Подольск,143383,P0065,1.5,562.5,Завершен
VK70108,2018-08-17,CL00884,Реутов,117536,P0004,3.0,825.0,Отказ
VK91916,2018-08-17,CL00877,Москва,126137,XXX999,1.5,562.5,Отказ
VK18751,2018-08-17,CL00188,Подольск,178561,P0015,2.0,-550.0,Завершен
VK39626,2018-08-17,CL00606,Мытищи,186193,XXX999,1.5,562.5,Завершен
VK35249,2018-08-17,CL00168,Красногорск,103390,P0041,1.5,412.5,Завершен
VK65858,2018-08-17,CL00025,Мытищи,170855,P0112,1.5,562.5,Завершен
VK53274,2018-08-18,CL00566,Москва,141220,P0115,3.0,1125.0,Завершен
VK87616,2018-08-18,CL00268,Мытищи,111188,P0029,2.5,687.5,Завершен
VK90725,2018-08-18,CL00065,Люберцы,129831,P0048,2.5,687.5,Завершен
VK37434,2018-08-18,CL00924,Москва,120568,P0087,3.0,1125.0,Завершен
VK40386,2018-08-18,CL00414,Москва,175598,P0098,1.0,375.0,Отказ
VK90599,2018-08-18,CL00510,Подольск,129188,P0045,1.0,275.0,Отказ
VK72320,2018-08-18,CL00559,Химки,110566,P0055,1.0,375.0,Завершен
VK20195,2018-08-18,CL00273,Красногорск,166507,P0027,5.0,1375.0,Отказ
VK72190,2018-08-19,CL00819,Люберцы,195302,P0092,5.0,1875.0,Завершен
VK78417,2018-08-19,CL00629,Красногорск,160012,P0107,1.5,562.5,Завершен
VK89348,2018-08-19,CL00483,Реутов,111368,P0053,1.5,562.5,Завершен
VK31773,2018-08-19,CL00960,Люберцы,119192,P0051,5.0,1875.0,Завершен
VK58348,2018-08-20,CL01056,Мытищи,117082,XXX999,1.5,412.5,Отказ
VK11703,2018-08-20,CL01127,Красногорск,133779,P0057,1.5,562.5,Завершен
VK94832,2018-08-20,CL00954,Красногорск,117389,P0050,2.5,687.5,Завершен
VK62205,2018-08-20,CL00392,Химки,137431,P0053,1.5,562.5,Завершен
VK43166,2018-08-20,CL00368,Химки,141365,P0090,0.5,187.5,Завершен
VK84996,2018-08-20,CL00925,Королёв,109812,P0014,1.5,412.5,Завершен
VK71709,2018-08-20,CL00464,Красногорск,185979,P0076,5.0,1875.0,Отказ
VK90336,2018-08-21,CL00518,Химки,198878,P0027,0.5,137.5,Завершен
VK33187,2018-08-21,CL00530,Королёв,112119,P0075,3.0,1125.0,Завершен
VK20855,2018-08-21,CL00923,Подольск,173183,P0063,5.0,1875.0,Завершен
VK25653,2018-08-21,CL00283,Москва,198885,P0093,2.0,750.0,Завершен
VK18169,2018-08-21,CL00996,Мытищи,165907,P0006,0.5,-137.5,Завершен
VK62844,2018-08-22,CL01180,Москва,136188,P0113,0.5,187.5,Завершен
VK97771,2018-08-22,CL00578,Подольск,141507,P0119,2.0,750.0,Завершен
VK75735,2018-08-22,CL00080,Люберцы,176019,P0106,0.5,187.5,Отказ
VK21005,2018-08-22,CL00470,Подольск,162350,P0016,1.0,275.0,Завершен
VK46113,2018-08-22,CL00662,Мытищи,152129,P0094,1.0,375.0,Завершен
VK76252,2018-08-22,CL00731,Мытищи,183521,P0081,2.5,-937.5,Завершен
VK11368,2018-08-23,CL00477,Красногорск,184058,XXX999,5.0,1875.0,Завершен
VK70338,2018-08-23,CL00034,Москва,110500,P0048,1.0,275.0,Завершен
VK42339,2018-08-23,CL00235,Москва,139893,P0009,0.5,137.5,Завершен
VK94189,2018-08-23,CL00679,Красногорск,139223,P0114,1.5,562.5,Завершен
VK27397,2018-08-23,CL00482,Подольск,183719,P0023,5.0,1375.0,Завершен
VK47627,2018-08-23,CL00536,Реутов,172362,P0005,1.5,412.5,Отказ
VK84060,2018-08-23,CL00134,Москава,125042,P0085,1.0,375.0,Завершен
VK34673,2018-08-23,CL01064,Красногорск,113970,P0103,1.5,562.5,Завершен
VK33214,2018-08-23,CL00949,Реутов,179822,P0014,1.5,412.5,Завершен
VK67619,2018-08-23,CL00596,Химки,136739,P0034,1.5,412.5,Завершен
VK56550,2018-08-23,CL00156,Люберцы,107894,P0087,1.5,562.5,Отказ
VK44189,2018-08-24,CL00931,Мытищи,104696,P0041,1.5,412.5,Завершен
VK77768,2018-08-24,CL01193,Люберцы,159517,P0058,0.5,-187.5,Завершен
VK72286,2018-08-24,CL00085,Люберцы,126100,P0110,3.0,1125.0,Завершен
VK52335,2018-08-24,CL01095,Красногорск,146281,P0106,1.0,375.0,Завершен
VK96285,2018-08-24,CL00106,Москва,187670,P0077,1.5,562.5,Завершен
VK52253,2018-08-24,CL00069,Москва,134237,P0097,2.5,937.5,Завершен
VK67012,2018-08-25,CL00192,Красногорск,199991,P0037,2.5,687.5,Завершен
VK41927,2018-08-25,CL01191,Красногорск,136087,P0104,3.0,1125.0,Завершен
VK88766,2018-08-25,CL00072,Мытищи,175574,P0038,1.5,412.5,Завершен
VK62579,2018-08-25,CL00443,Реутов,196904,P0110,1.5,-562.5,Завершен
VK40710,2018-08-25,CL00095,Королёв,132406,P0003,1.5,412.5,Отказ
VK76448,2018-08-25,CL00320,Красногорск,137079,P0057,5.0,-1875.0,Завершен
VK45305,2018-08-25,CL00591,Москва,143544,P0076,0.5,187.5,Завершен
VK13742,2018-08-25,CL00536,Реутов,172362,P0084,2.5,937.5,Завершен
VK49397,2018-08-25,CL00434,Реутов,152505,P0068,1.0,375.0,Завершен
VK78692,2018-08-25,CL00339,Королёв,150052,P0099,2.5,937.5,Завершен
VK84447,2018-08-25,CL00069,Москава,134237,P0115,1.0,375.0,Завершен
VK96954,2018-08-26,CL01118,Химки,194478,P0094,5.0,1875.0,Завершен
VK17051,2018-08-26,CL00374,Подольск,165211,P0012,1.5,412.5,Завершен
VK28541,2018-08-26,CL00919,Москва,188857,P0054,0.5,187.5,Завершен
VK61903,2018-08-26,CL00847,Москва,179736,P0068,5.0,1875.0,Завершен
VK96325,2018-08-26,CL00861,Люберцы,116769,P0097,1.0,375.0,Завершен
VK32553,2018-08-26,CL01052,Мытищи,150523,P0010,1.0,275.0,Завершен
VK34195,2018-08-26,CL00427,Красногорск,120885,P0062,1.5,562.5,Завершен
VK67219,2018-08-26,CL01160,Реутов,108973,P0056,1.0,375.0,Завершен
VK61648,2018-08-27,CL00462,Реутов,119198,P0041,0.5,137.5,Завершен
VK71906,2018-08-27,CL00882,Подольск,105992,P0024,3.0,825.0,Завершен
VK70749,2018-08-27,CL00913,Подольск,191248,P0034,3.0,825.0,Завершен
VK22559,2018-08-27,CL00562,Мытищи,156873,P0089,3.0,1125.0,Завершен
VK27501,2018-08-27,CL00079,Реутов,100053,P0049,2.0,550.0,Завершен
VK47118,2018-08-27,CL00082,Королёв,196463,P0109,2.0,750.0,Завершен
VK65652,2018-08-27,CL01184,Красногорск,199557,P0085,5.0,1875.0,Завершен
VK19392,2018-08-27,CL00605,Москва,147124,P0025,2.5,687.5,Завершен
VK86864,2018-08-27,CL00845,Химки,153674,P0027,1.5,412.5,Завершен
VK10208,2018-08-28,CL01185,Москва,120174,P0054,1.5,562.5,Завершен
VK62190,2018-08-28,CL00063,Реутов,161694,P0100,2.5,937.5,Завершен
VK28098,2018-08-28,CL00591,Москва,143544,P0094,0.5,187.5,Завершен
VK37686,2018-08-28,CL00164,Москва,140319,P0065,2.0,750.0,Завершен
VK54510,2018-08-28,CL00033,Королёв,169615,P0104,1.5,562.5,Завершен
VK65798,2018-08-28,CL00130,Королёв,160910,P0119,2.0,750.0,Завершен
VK60700,2018-08-28,CL00935,Красногорск,181232,P0106,1.0,375.0,Завершен
VK14564,2018-08-28,CL00510,Москава,129188,P0018,3.0,825.0,Завершен
VK65277,2018-08-28,CL00966,Люберцы,158073,P0111,1.5,562.5,Завершен
VK99435,2018-08-28,CL01121,Королёв,123148,P0085,1.0,375.0,Завершен
VK70938,2018-08-28,CL00186,Люберцы,135838,P0008,2.5,687.5,Завершен
VK99923,2018-08-28,CL00870,Реутов,159974,XXX999,5.0,1875.0,Отказ
VK63015,2018-08-28,CL01111,Красногорск,101549,P0106,3.0,1125.0,Завершен
VK11518,2018-08-29,CL00765,Химки,196607,P0001,2.0,550.0,Завершен
VK97843,2018-08-29,CL01009,Мытищи,125875,P0107,2.0,750.0,Завершен
VK17144,2018-08-29,CL00365,Подольск,189742,P0095,2.0,750.0,Завершен
VK72068,2018-08-30,CL00376,Мытищи,123652,P0119,2.5,937.5,Завершен
VK80126,2018-08-30,CL00057,Москва,127535,P0087,3.0,1125.0,Завершен
VK70325,2018-08-31,CL00307,Королёв,199598,P0081,0.5,187.5,Завершен
VK88555,2018-08-31,CL00891,Москва,154627,P0101,1.5,562.5,Отказ
VK65797,2018-08-31,CL00783,Москва,141709,P0071,3.0,1125.0,Завершен
VK13084,2018-08-31,CL00818,Реутов,182211,P0080,1.5,562.5,Завершен
VK48435,2018-08-31,CL00716,Красногорск,110208,P0059,2.5,937.5,Завершен
VK68559,2018-08-31,CL00242,Красногорск,136160,P0033,1.5,-412.5,Завершен
VK14668,2018-08-31,CL00880,Химки,145134,P0014,1.5,412.5,Завершен
VK14798,2018-08-31,CL00084,Мытищи,198453,P0070,2.5,937.5,Завершен
VK42588,2018-08-31,CL00466,Люберцы,180698,P0023,2.5,687.5,Завершен
VK22395,2018-08-31,CL00548,Москва,109742,P0111,1.0,375.0,Отказ
VK92958,2018-08-31,CL00597,Красногорск,173905,P0053,1.0,375.0,Завершен
VK29234,2018-09-01,CL00992,Химки,153429,P0080,1.5,562.5,Завершен
VK93599,2018-09-01,CL01171,Подольск,132778,P0017,2.5,687.5,Завершен
VK60058,2018-09-01,CL00481,Москва,138669,P0094,5.0,1875.0,Завершен
VK20323,2018-09-01,CL00192,Красногорск,199991,P0087,2.5,937.5,Завершен
VK49581,2018-09-01,CL01114,Люберцы,180358,P0045,1.5,412.5,Завершен
VK34108,2018-09-01,CL00435,Химки,137827,P0110,2.0,-750.0,Завершен
VK95576,2018-09-01,CL00356,Мытищи,165513,P0045,3.0,825.0,Завершен
VK66811,2018-09-01,CL00206,Москва,107355,P0090,3.0,1125.0,Завершен
VK84828,2018-09-01,CL01067,Реутов,154162,P0050,0.5,137.5,Завершен
VK90685,2018-09-01,CL01085,Мытищи,195176,P0026,1.5,412.5,Завершен
VK41949,2018-09-01,CL00458,Люберцы,139008,P0023,2.5,687.5,Завершен
VK59051,2018-09-01,CL01176,Красногорск,195451,P0061,3.0,1125.0,Завершен
VK67271,2018-09-01,CL00369,Реутов,171176,P0074,2.5,937.5,Завершен
VK34341,2018-09-01,CL00827,Москва,abcde,P0077,1.5,562.5,Завершен
VK15995,2018-09-01,CL00830,Люберцы,191250,P0052,1.5,562.5,Завершен
VK33758,2018-09-01,CL01167,Химки,140838,P0004,2.5,687.5,Завершен
VK29893,2018-09-02,CL00731,Мытищи,183521,XXX999,1.5,562.5,Завершен
VK75401,2018-09-02,CL00887,Химки,177292,P0010,2.0,550.0,Завершен
VK32283,2018-09-02,CL00863,Химки,197545,P0095,1.0,375.0,Завершен
VK62813,2018-09-02,CL00312,Королёв,148331,P0096,3.0,1125.0,Завершен
VK84883,2018-09-02,CL01061,Мытищи,171267,P0119,0.5,187.5,Завершен
VK83574,2018-09-02,CL00858,Химки,193502,P0049,0.5,137.5,Завершен
VK79414,2018-09-02,CL00034,Москва,110500,P0045,1.5,412.5,Отказ
VK51331,2018-09-02,CL00051,Реутов,105778,P0075,1.5,562.5,Завершен
VK13875,2018-09-02,CL00833,Химки,153368,P0093,2.0,750.0,Завершен
VK31854,2018-09-02,CL00293,Мытищи,197260,P0005,1.0,275.0,Завершен
VK66561,2018-09-02,CL00642,Люберцы,159942,P0109,2.5,937.5,Завершен
VK38541,2018-09-03,CL00932,Мытищи,181142,P0060,2.5,937.5,Завершен
VK46553,2018-09-03,CL00148,Мытищи,175243,P0066,2.0,750.0,Завершен
VK92611,2018-09-03,CL00661,Мытищи,160089,P0120,1.5,562.5,Завершен
VK92984,2018-09-03,CL00736,Химки,176638,P0033,0.5,137.5,Завершен
VK75838,2018-09-03,CL00576,Мытищи,138715,P0056,5.0,1875.0,Завершен
VK39504,2018-09-03,CL00032,Москва,107492,P0079,2.5,937.5,Завершен
VK70806,2018-09-03,CL00469,Королёв,118018,P0039,5.0,1375.0,Завершен
VK68911,2018-09-03,CL00894,Люберцы,113235,P0100,1.5,-562.5,Завершен
VK33281,2018-09-03,CL00952,Люберцы,171802,P0003,1.0,275.0,Завершен
VK79817,2018-09-03,CL00990,Королёв,104965,P0023,2.0,550.0,Завершен
VK70820,2018-09-03,CL01179,Мытищи,156906,P0018,5.0,1375.0,Завершен
VK22887,2018-09-03,CL00233,Химки,183283,P0106,3.0,1125.0,Завершен
VK64801,2018-09-03,CL00887,Химки,177292,P0100,2.0,750.0,Завершен
VK93416,2018-09-03,CL00149,Королёв,144657,P0069,2.0,750.0,Завершен
VK28162,2018-09-03,CL00632,Мытищи,190890,P0089,0.5,187.5,Завершен
VK20552,2018-09-03,CL00056,Реутов,140404,P0031,2.5,687.5,Завершен
VK63578,2018-09-03,CL00446,Красногорск,154596,P0045,2.5,687.5,Завершен
VK42760,2018-09-03,CL00785,Мытищи,141879,XXX999,0.5,187.5,Завершен
VK71854,2018-09-03,CL01143,Реутов,132426,P0097,1.0,375.0,Завершен
VK58535,2018-09-03,CL00425,Люберцы,180658,P0084,3.0,1125.0,Отказ
VK95736,2018-09-03,CL01199,Москва,117009,P0083,0.5,187.5,Завершен
VK35301,2018-09-03,CL00704,Подольск,192785,P0005,2.0,550.0,Завершен
VK70000,2018-09-03,CL00947,Подольск,116827,P0093,5.0,1875.0,Завершен
VK30875,2018-09-04,CL00668,Королёв,156072,P0118,5.0,1875.0,Завершен
VK19154,2018-09-04,CL00789,Москва,196021,P0009,1.0,275.0,Завершен
VK99394,2018-09-04,CL00569,Реутов,170852,P0026,0.5,137.5,Завершен
VK78126,2018-09-04,CL01165,Люберцы,157464,P0038,3.0,825.0,Завершен
VK19222,2018-09-04,CL00756,Химки,165390,P0091,2.0,750.0,Завершен
VK44082,2018-09-04,CL01055,Москва,169655,P0051,5.0,1875.0,Завершен
VK89557,2018-09-04,CL00366,Королёв,117675,P0013,3.0,825.0,Завершен
VK13109,2018-09-04,CL00504,Мытищи,145158,P0023,3.0,825.0,Завершен
VK17836,2018-09-04,CL00065,Люберцы,129831,P0012,2.0,550.0,Завершен
VK15230,2018-09-04,CL00841,Королёв,123276,P0042,1.5,-412.5,Завершен
VK77051,2018-09-04,CL00834,Красногорск,167537,XXX999,1.5,562.5,Завершен
VK66175,2018-09-04,CL00345,Мытищи,129102,P0026,3.0,825.0,Завершен
VK29134,2018-09-04,CL00690,Реутов,107152,P0028,5.0,1375.0,Завершен
VK85997,2018-09-04,CL00849,Королёв,161171,P0067,5.0,1875.0,Завершен
VK28352,2018-09-05,CL00107,Подольск,116728,P0084,2.5,937.5,Отказ
VK13400,2018-09-05,CL01014,Реутов,141053,P0067,1.0,375.0,Завершен
VK83864,2018-09-05,CL00401,Москава,193969,P0089,1.0,375.0,Завершен
VK50194,2018-09-05,CL00180,Химки,117172,P0032,1.5,412.5,Завершен
VK93085,2018-09-05,CL00727,Люберцы,169443,P0089,3.0,1125.0,Завершен
VK67653,2018-09-05,CL00052,Красногорск,183507,XXX999,1.5,412.5,Завершен
VK26849,2018-09-05,CL00925,Королёв,109812,P0059,3.0,1125.0,Завершен
VK60361,2018-09-05,CL00673,Реутов,192235,P0023,1.0,275.0,Завершен
VK13670,2018-09-05,CL01023,Люберцы,170736,P0082,1.5,562.5,Завершен
VK37057,2018-09-06,CL00558,Красногорск,160161,P0114,1.5,562.5,Завершен
VK89775,2018-09-06,CL00291,Королёв,123028,P0112,1.0,375.0,Завершен
VK25675,2018-09-06,CL00515,Химки,113224,P0116,5.0,1875.0,Завершен
VK75377,2018-09-06,CL01145,Москва,146771,P0065,3.0,1125.0,Завершен
VK93707,2018-09-06,CL00099,Подольск,150205,P0090,2.0,750.0,Завершен
VK78697,2018-09-06,CL01172,Москва,193674,P0085,0.5,187.5,Завершен
VK57652,2018-09-06,CL00060,Москава,103248,P0115,1.0,375.0,Завершен
VK92103,2018-09-06,CL01168,Красногорск,104159,P0070,3.0,1125.0,Отказ
VK76508,2018-09-06,CL00638,Химки,173607,P0100,0.5,187.5,Завершен
VK80091,2018-09-06,CL00353,Химки,171932,P0016,0.5,137.5,Завершен
VK20413,2018-09-06,CL00102,Реутов,abcde,P0001,5.0,1375.0,Завершен
VK84278,2018-09-06,CL00998,Люберцы,157367,P0050,5.0,1375.0,Отказ
VK43563,2018-09-06,CL00817,Химки,155492,P0013,2.5,687.5,Завершен
VK70852,2018-09-07,CL00724,Подольск,153744,P0009,5.0,1375.0,Завершен
VK16695,2018-09-07,CL00149,Москава,144657,P0098,0.5,187.5,Завершен
VK19575,2018-09-07,CL00815,Подольск,199246,P0024,1.5,412.5,Завершен
VK67920,2018-09-07,CL01046,Москва,123597,P0087,1.0,375.0,Завершен
VK23090,2018-09-07,CL00542,Москва,176550,P0084,0.5,187.5,Завершен
VK88419,2018-09-07,CL00646,Люберцы,104224,P0092,2.5,937.5,Завершен
VK11258,2018-09-07,CL00661,Мытищи,160089,P0103,2.0,750.0,Завершен
VK24617,2018-09-07,CL00660,Москава,142898,P0087,2.5,937.5,Завершен
VK94230,2018-09-07,CL00006,Люберцы,131571,P0115,3.0,1125.0,Завершен
VK93221,2018-09-07,CL00273,Красногорск,166507,P0097,1.0,375.0,Завершен
VK80594,2018-09-08,CL00186,Люберцы,135838,P0033,1.5,412.5,Завершен
VK24249,2018-09-08,CL00723,Химки,171638,P0020,5.0,1375.0,Завершен
VK50265,2018-09-08,CL00809,Королёв,135200,P0119,5.0,1875.0,Завершен
VK79520,2018-09-08,CL00468,Химки,154172,P0004,2.5,687.5,Завершен
VK49329,2018-09-08,CL00505,Москва,109046,P0082,2.0,750.0,Завершен
VK98065,2018-09-08,CL00111,Химки,144236,P0023,2.5,687.5,Завершен
VK35153,2018-09-08,CL00071,Красногорск,141114,P0086,1.0,375.0,Завершен
VK32515,2018-09-08,CL00838,Химки,106626,P0053,5.0,1875.0,Завершен
VK96847,2018-09-08,CL00471,Химки,137649,P0092,5.0,1875.0,Завершен
VK77694,2018-09-08,CL00791,Красногорск,113294,P0069,1.0,375.0,Завершен
VK64645,2018-09-08,CL00385,Красногорск,174349,P0035,2.0,550.0,Завершен
VK39979,2018-09-08,CL00311,Красногорск,140685,P0068,5.0,1875.0,Завершен
VK49795,2018-09-08,CL00080,Люберцы,176019,P0099,1.5,-562.5,Завершен
VK48639,2018-09-09,CL00730,Красногорск,198028,P0060,3.0,1125.0,Завершен
VK52184,2018-09-09,CL00644,Москва,157850,P0118,5.0,1875.0,Завершен
VK52688,2018-09-09,CL00940,Мытищи,125679,P0025,2.0,550.0,Завершен
VK36142,2018-09-09,CL00234,Люберцы,115292,P0019,2.5,687.5,Завершен
VK75921,2018-09-09,CL00283,Москва,198885,P0069,5.0,1875.0,Завершен
VK24003,2018-09-09,CL00654,Подольск,153948,P0046,2.0,550.0,Завершен
VK52661,2018-09-09,CL01095,Красногорск,146281,P0041,0.5,137.5,Завершен
VK87717,2018-09-09,CL00268,Мытищи,111188,P0032,3.0,825.0,Завершен
VK16029,2018-09-09,CL00201,Реутов,143065,P0033,2.0,550.0,Завершен
VK73837,2018-09-09,CL01088,Люберцы,166353,P0085,5.0,1875.0,Завершен
VK89522,2018-09-09,CL00844,Химки,184853,P0106,1.0,375.0,Завершен
VK23295,2018-09-09,CL00533,Королёв,143642,P0022,2.5,687.5,Завершен
VK46181,2018-09-09,CL00493,Подольск,179395,P0006,0.5,137.5,Завершен
VK47255,2018-09-09,CL00849,Королёв,161171,P0077,2.5,937.5,Завершен
VK19697,2018-09-09,CL00705,Москва,145443,P0120,0.5,187.5,Завершен
VK64234,2018-09-09,CL00952,Люберцы,171802,P0057,1.5,562.5,Завершен
VK29715,2018-09-09,CL00584,Реутов,111101,P0073,5.0,1875.0,Завершен
VK34135,2018-09-10,CL00117,Химки,133586,XXX999,3.0,825.0,Завершен
VK70398,2018-09-10,CL00024,Химки,109880,P0087,1.5,562.5,Завершен
VK98823,2018-09-10,CL00654,Подольск,153948,P0046,1.5,412.5,Завершен
VK89117,2018-09-10,CL00302,Мытищи,125415,P0055,3.0,1125.0,Завершен
VK28385,2018-09-10,CL00092,Подольск,187500,P0117,3.0,1125.0,Завершен
VK66011,2018-09-10,CL00041,Москва,173792,P0017,0.5,137.5,Завершен
VK16295,2018-09-10,CL00061,Красногорск,153964,P0066,2.0,750.0,Завершен
VK77143,2018-09-10,CL00894,Люберцы,113235,P0107,5.0,1875.0,Завершен
VK67305,2018-09-10,CL00116,Подольск,162070,P0019,1.5,-412.5,Отказ
VK52869,2018-09-10,CL00424,Королёв,112689,P0019,0.5,137.5,Завершен
VK47047,2018-09-10,CL00875,Мытищи,156847,P0044,5.0,1375.0,Завершен
VK21498,2018-09-11,CL01150,Мытищи,147943,P0035,1.0,275.0,Завершен
VK89958,2018-09-11,CL01002,Красногорск,101461,XXX999,2.5,937.5,Завершен
VK19579,2018-09-11,CL01194,Реутов,102453,P0083,3.0,1125.0,Завершен
VK46289,2018-09-11,CL00854,Химки,131496,P0057,5.0,1875.0,Завершен
VK29949,2018-09-11,CL00051,Реутов,105778,P0104,2.0,750.0,Завершен
VK33812,2018-09-11,CL00848,Люберцы,149345,P0114,3.0,1125.0,Завершен
VK69512,2018-09-11,CL00972,Красногорск,120290,P0097,3.0,1125.0,Завершен
VK66675,2018-09-11,CL00047,Мытищи,197310,P0014,2.5,687.5,Завершен
VK48510,2018-09-11,CL01039,Королёв,110104,P0021,0.5,137.5,Завершен
VK61111,2018-09-11,CL00668,Королёв,156072,P0068,0.5,-187.5,Завершен
VK52255,2018-09-11,CL00354,Мытищи,131147,XXX999,0.5,187.5,Отказ
VK39214,2018-09-11,CL00823,Москава,113237,P0115,2.0,750.0,Завершен
VK52810,2018-09-11,CL00463,Москва,193603,P0003,2.5,687.5,Завершен
VK97215,2018-09-11,CL00850,Реутов,100963,P0067,2.5,937.5,Завершен
VK38473,2018-09-12,CL01122,Королёв,182660,P0088,1.0,375.0,Завершен
VK27997,2018-09-12,CL00799,Люберцы,112571,P0082,5.0,1875.0,Завершен
VK59166,2018-09-12,CL00948,Реутов,179450,P0052,2.0,750.0,Завершен
VK37339,2018-09-12,CL00806,Люберцы,171319,P0111,0.5,187.5,Завершен
VK67481,2018-09-12,CL00404,Королёв,167811,P0019,2.0,550.0,Отказ
VK59873,2018-09-12,CL00087,Королёв,182544,XXX999,2.0,750.0,Завершен
VK22170,2018-09-12,CL00659,Реутов,136467,P0105,2.5,937.5,Завершен
VK85799,2018-09-12,CL00324,Красногорск,186980,P0091,1.0,-375.0,Завершен
VK31349,2018-09-12,CL00338,Химки,174766,P0017,3.0,825.0,Завершен
VK74108,2018-09-12,CL01191,Красногорск,136087,P0087,5.0,1875.0,Завершен
VK51534,2018-09-12,CL00711,Красногорск,113487,P0089,3.0,1125.0,Завершен
VK21900,2018-09-12,CL01170,Люберцы,109356,P0059,2.0,750.0,Завершен
VK72649,2018-09-12,CL00496,Королёв,147419,P0029,5.0,1375.0,Завершен
VK69893,2018-09-12,CL00560,Мытищи,149436,P0075,1.5,562.5,Завершен
VK65052,2018-09-12,CL00978,Красногорск,127964,P0039,0.5,137.5,Отказ
VK23115,2018-09-12,CL00970,Реутов,136583,P0115,2.0,750.0,Завершен
VK50629,2018-09-12,CL00793,Люберцы,abcde,P0117,1.5,562.5,Завершен
VK95459,2018-09-12,CL01184,Красногорск,199557,P0097,5.0,1875.0,Отказ
VK32599,2018-09-13,CL00427,Красногорск,abcde,P0028,5.0,1375.0,Завершен
VK29841,2018-09-13,CL00853,Москава,193204,P0016,1.0,275.0,Завершен
VK97643,2018-09-13,CL00919,Москва,188857,P0039,3.0,825.0,Завершен
VK24338,2018-09-13,CL00849,Королёв,161171,P0045,1.0,275.0,Завершен
VK75215,2018-09-13,CL01013,Подольск,147774,XXX999,5.0,1875.0,Завершен
VK91960,2018-09-13,CL00590,Химки,117758,P0036,1.0,275.0,Завершен
VK44757,2018-09-13,CL01010,Красногорск,187988,P0081,1.5,562.5,Завершен
VK13385,2018-09-13,CL01114,Люберцы,180358,P0016,2.5,687.5,Завершен
VK71669,2018-09-13,CL00442,Красногорск,141750,P0077,1.5,562.5,Отказ
VK64404,2018-09-14,CL00765,Химки,196607,P0041,2.0,550.0,Завершен
VK67726,2018-09-14,CL00146,Подольск,107146,P0041,5.0,1375.0,Завершен
VK93473,2018-09-14,CL00624,Химки,192243,P0107,1.0,375.0,Завершен
VK71536,2018-09-14,CL00350,Подольск,137601,P0079,0.5,187.5,Завершен
VK96032,2018-09-14,CL00477,Красногорск,184058,P0023,1.5,412.5,Завершен
VK90427,2018-09-14,CL01007,Химки,187946,P0119,2.5,937.5,Завершен
VK72624,2018-09-14,CL00690,Реутов,107152,P0063,3.0,1125.0,Завершен
